ref_date_raw,start_year,geo,sex,age_group,indicator,value,ci_low,ci_high,metric_type,quality_flag,vector,ref_date,dguid,uom,scalar_factor
2015,2015,Ontario,Males,18 to 34 years,Suicidal thoughts (15 years and over),9.3,,,percent,,v111450534,2015,2016A000235,Percent,units
2015,2015,Ontario,Males,18 to 34 years,Suicidal thoughts (15 years and over),7.0,,,percent,,v111450535,2015,2016A000235,Percent,units
2015,2015,Ontario,Males,18 to 34 years,Suicidal thoughts (15 years and over),11.6,,,percent,,v111450536,2015,2016A000235,Percent,units
2015,2015,Ontario,Both sexes,35 to 49 years,Consultation with a health professional about emotional or mental health,,358100.0,,,,v111450560,2015,2016A000235,Number,units
2015,2015,Ontario,Both sexes,35 to 49 years,Consultation with a health professional about emotional or mental health,,,451700.0,,,v111450561,2015,2016A000235,Number,units
2015,2015,Ontario,Both sexes,35 to 49 years,Consultation with a health professional about emotional or mental health,15.1,,,percent,,v111450562,2015,2016A000235,Percent,units
2015,2015,Ontario,Both sexes,35 to 49 years,Consultation with a health professional about emotional or mental health,13.4,,,percent,,v111450563,2015,2016A000235,Percent,units
2015,2015,Ontario,Both sexes,35 to 49 years,Consultation with a health professional about emotional or mental health,16.9,,,percent,,v111450564,2015,2016A000235,Percent,units
2015,2015,Ontario,Both sexes,35 to 49 years,"Positive mental health, flourishing",,2135500.0,,,,v111450567,2015,2016A000235,Number,units
2015,2015,Ontario,Both sexes,35 to 49 years,"Positive mental health, flourishing",,,2260000.0,,,v111450568,2015,2016A000235,Number,units
2015,2015,Ontario,Both sexes,35 to 49 years,"Positive mental health, flourishing",81.4,,,percent,,v111450569,2015,2016A000235,Percent,units
2015,2015,Ontario,Both sexes,35 to 49 years,"Positive mental health, flourishing",79.1,,,percent,,v111450570,2015,2016A000235,Percent,units
2015,2015,Ontario,Both sexes,35 to 49 years,"Positive mental health, flourishing",83.6,,,percent,,v111450571,2015,2016A000235,Percent,units
2015,2015,Ontario,Both sexes,35 to 49 years,Suicidal thoughts (15 years and over),,209500.0,,,,v111450574,2015,2016A000235,Number,units
2015,2015,Ontario,Both sexes,35 to 49 years,Suicidal thoughts (15 years and over),,,289000.0,,,v111450575,2015,2016A000235,Number,units
2015,2015,Ontario,Both sexes,35 to 49 years,Suicidal thoughts (15 years and over),9.4,,,percent,,v111450576,2015,2016A000235,Percent,units
2015,2015,Ontario,Both sexes,35 to 49 years,Suicidal thoughts (15 years and over),7.9,,,percent,,v111450577,2015,2016A000235,Percent,units
2015,2015,Ontario,Both sexes,35 to 49 years,Suicidal thoughts (15 years and over),10.9,,,percent,,v111450578,2015,2016A000235,Percent,units
2015,2015,Ontario,Females,35 to 49 years,Consultation with a health professional about emotional or mental health,,212000.0,,,,v111450602,2015,2016A000235,Number,units
2015,2015,Ontario,Females,35 to 49 years,Consultation with a health professional about emotional or mental health,,,281200.0,,,v111450603,2015,2016A000235,Number,units
2015,2015,Ontario,Females,35 to 49 years,Consultation with a health professional about emotional or mental health,18.0,,,percent,,v111450604,2015,2016A000235,Percent,units
2015,2015,Ontario,Females,35 to 49 years,Consultation with a health professional about emotional or mental health,15.5,,,percent,,v111450605,2015,2016A000235,Percent,units
2015,2015,Ontario,Females,35 to 49 years,Consultation with a health professional about emotional or mental health,20.6,,,percent,,v111450606,2015,2016A000235,Percent,units
2015,2015,Ontario,Females,35 to 49 years,"Positive mental health, flourishing",,1098400.0,,,,v111450609,2015,2016A000235,Number,units
2015,2015,Ontario,Females,35 to 49 years,"Positive mental health, flourishing",,,1181500.0,,,v111450610,2015,2016A000235,Number,units
2015,2015,Ontario,Females,35 to 49 years,"Positive mental health, flourishing",82.5,,,percent,,v111450611,2015,2016A000235,Percent,units
2015,2015,Ontario,Females,35 to 49 years,"Positive mental health, flourishing",79.5,,,percent,,v111450612,2015,2016A000235,Percent,units
2015,2015,Ontario,Females,35 to 49 years,"Positive mental health, flourishing",85.4,,,percent,,v111450613,2015,2016A000235,Percent,units
2015,2015,Ontario,Females,35 to 49 years,Suicidal thoughts (15 years and over),,126400.0,,,,v111450616,2015,2016A000235,Number,units
2015,2015,Ontario,Females,35 to 49 years,Suicidal thoughts (15 years and over),,,193900.0,,,v111450617,2015,2016A000235,Number,units
2015,2015,Ontario,Females,35 to 49 years,Suicidal thoughts (15 years and over),11.8,,,percent,,v111450618,2015,2016A000235,Percent,units
2015,2015,Ontario,Females,35 to 49 years,Suicidal thoughts (15 years and over),9.3,,,percent,,v111450619,2015,2016A000235,Percent,units
2015,2015,Ontario,Females,35 to 49 years,Suicidal thoughts (15 years and over),14.3,,,percent,,v111450620,2015,2016A000235,Percent,units
2015,2015,Ontario,Males,35 to 49 years,Consultation with a health professional about emotional or mental health,,124800.0,,,,v111450581,2015,2016A000235,Number,units
2015,2015,Ontario,Males,35 to 49 years,Consultation with a health professional about emotional or mental health,,,191700.0,,,v111450582,2015,2016A000235,Number,units
2015,2015,Ontario,Males,35 to 49 years,Consultation with a health professional about emotional or mental health,12.1,,,percent,,v111450583,2015,2016A000235,Percent,units
2015,2015,Ontario,Males,35 to 49 years,Consultation with a health professional about emotional or mental health,9.5,,,percent,,v111450584,2015,2016A000235,Percent,units
2015,2015,Ontario,Males,35 to 49 years,Consultation with a health professional about emotional or mental health,14.7,,,percent,,v111450585,2015,2016A000235,Percent,units
2015,2015,Ontario,Males,35 to 49 years,"Positive mental health, flourishing",,1013500.0,,,,v111450588,2015,2016A000235,Number,units
2015,2015,Ontario,Males,35 to 49 years,"Positive mental health, flourishing",,,1102100.0,,,v111450589,2015,2016A000235,Number,units
2015,2015,Ontario,Males,35 to 49 years,"Positive mental health, flourishing",80.2,,,percent,,v111450590,2015,2016A000235,Percent,units
2015,2015,Ontario,Males,35 to 49 years,"Positive mental health, flourishing",76.9,,,percent,,v111450591,2015,2016A000235,Percent,units
2015,2015,Ontario,Males,35 to 49 years,"Positive mental health, flourishing",83.6,,,percent,,v111450592,2015,2016A000235,Percent,units
2015,2015,Ontario,Males,35 to 49 years,Suicidal thoughts (15 years and over),,67000.0,,,,v111450595,2015,2016A000235,Number,units
2015,2015,Ontario,Males,35 to 49 years,Suicidal thoughts (15 years and over),,,111100.0,,,v111450596,2015,2016A000235,Number,units
2015,2015,Ontario,Males,35 to 49 years,Suicidal thoughts (15 years and over),6.9,,,percent,,v111450597,2015,2016A000235,Percent,units
2015,2015,Ontario,Males,35 to 49 years,Suicidal thoughts (15 years and over),5.2,,,percent,,v111450598,2015,2016A000235,Percent,units
2015,2015,Ontario,Males,35 to 49 years,Suicidal thoughts (15 years and over),8.6,,,percent,,v111450599,2015,2016A000235,Percent,units
2015,2015,Ontario,Both sexes,50 to 64 years,Consultation with a health professional about emotional or mental health,,379100.0,,,,v111450623,2015,2016A000235,Number,units
2015,2015,Ontario,Both sexes,50 to 64 years,Consultation with a health professional about emotional or mental health,,,481200.0,,,v111450624,2015,2016A000235,Number,units
2015,2015,Ontario,Both sexes,50 to 64 years,Consultation with a health professional about emotional or mental health,15.4,,,percent,,v111450625,2015,2016A000235,Percent,units
2015,2015,Ontario,Both sexes,50 to 64 years,Consultation with a health professional about emotional or mental health,13.5,,,percent,,v111450626,2015,2016A000235,Percent,units
2015,2015,Ontario,Both sexes,50 to 64 years,Consultation with a health professional about emotional or mental health,17.2,,,percent,,v111450627,2015,2016A000235,Percent,units
2015,2015,Ontario,Both sexes,50 to 64 years,"Positive mental health, flourishing",,2279200.0,,,,v111450630,2015,2016A000235,Number,units
2015,2015,Ontario,Both sexes,50 to 64 years,"Positive mental health, flourishing",,,2398800.0,,,v111450631,2015,2016A000235,Number,units
2015,2015,Ontario,Both sexes,50 to 64 years,"Positive mental health, flourishing",82.7,,,percent,,v111450632,2015,2016A000235,Percent,units
2015,2015,Ontario,Both sexes,50 to 64 years,"Positive mental health, flourishing",80.8,,,percent,,v111450633,2015,2016A000235,Percent,units
2015,2015,Ontario,Both sexes,50 to 64 years,"Positive mental health, flourishing",84.7,,,percent,,v111450634,2015,2016A000235,Percent,units
2015,2015,Ontario,Both sexes,50 to 64 years,Suicidal thoughts (15 years and over),,284900.0,,,,v111450637,2015,2016A000235,Number,units
2015,2015,Ontario,Both sexes,50 to 64 years,Suicidal thoughts (15 years and over),,,369800.0,,,v111450638,2015,2016A000235,Number,units
2015,2015,Ontario,Both sexes,50 to 64 years,Suicidal thoughts (15 years and over),11.8,,,percent,,v111450639,2015,2016A000235,Percent,units
2015,2015,Ontario,Both sexes,50 to 64 years,Suicidal thoughts (15 years and over),10.2,,,percent,,v111450640,2015,2016A000235,Percent,units
2015,2015,Ontario,Both sexes,50 to 64 years,Suicidal thoughts (15 years and over),13.3,,,percent,,v111450641,2015,2016A000235,Percent,units
2015,2015,Ontario,Females,50 to 64 years,Consultation with a health professional about emotional or mental health,,245300.0,,,,v111450665,2015,2016A000235,Number,units
2015,2015,Ontario,Females,50 to 64 years,Consultation with a health professional about emotional or mental health,,,326600.0,,,v111450666,2015,2016A000235,Number,units
2015,2015,Ontario,Females,50 to 64 years,Consultation with a health professional about emotional or mental health,20.2,,,percent,,v111450667,2015,2016A000235,Percent,units
2015,2015,Ontario,Females,50 to 64 years,Consultation with a health professional about emotional or mental health,17.4,,,percent,,v111450668,2015,2016A000235,Percent,units
2015,2015,Ontario,Females,50 to 64 years,Consultation with a health professional about emotional or mental health,23.1,,,percent,,v111450669,2015,2016A000235,Percent,units
2015,2015,Ontario,Females,50 to 64 years,"Positive mental health, flourishing",,1157900.0,,,,v111450672,2015,2016A000235,Number,units
2015,2015,Ontario,Females,50 to 64 years,"Positive mental health, flourishing",,,1233700.0,,,v111450673,2015,2016A000235,Number,units
2015,2015,Ontario,Females,50 to 64 years,"Positive mental health, flourishing",83.3,,,percent,,v111450674,2015,2016A000235,Percent,units
2015,2015,Ontario,Females,50 to 64 years,"Positive mental health, flourishing",80.8,,,percent,,v111450675,2015,2016A000235,Percent,units
2015,2015,Ontario,Females,50 to 64 years,"Positive mental health, flourishing",85.8,,,percent,,v111450676,2015,2016A000235,Percent,units
2015,2015,Ontario,Females,50 to 64 years,Suicidal thoughts (15 years and over),,169800.0,,,,v111450679,2015,2016A000235,Number,units
2015,2015,Ontario,Females,50 to 64 years,Suicidal thoughts (15 years and over),,,230300.0,,,v111450680,2015,2016A000235,Number,units
2015,2015,Ontario,Females,50 to 64 years,Suicidal thoughts (15 years and over),14.3,,,percent,,v111450681,2015,2016A000235,Percent,units
2015,2015,Ontario,Females,50 to 64 years,Suicidal thoughts (15 years and over),12.1,,,percent,,v111450682,2015,2016A000235,Percent,units
2015,2015,Ontario,Females,50 to 64 years,Suicidal thoughts (15 years and over),16.4,,,percent,,v111450683,2015,2016A000235,Percent,units
2015,2015,Ontario,Males,50 to 64 years,Consultation with a health professional about emotional or mental health,,114800.0,,,,v111450644,2015,2016A000235,Number,units
2015,2015,Ontario,Males,50 to 64 years,Consultation with a health professional about emotional or mental health,,,173700.0,,,v111450645,2015,2016A000235,Number,units
2015,2015,Ontario,Males,50 to 64 years,Consultation with a health professional about emotional or mental health,10.4,,,percent,,v111450646,2015,2016A000235,Percent,units
2015,2015,Ontario,Males,50 to 64 years,Consultation with a health professional about emotional or mental health,8.3,,,percent,,v111450647,2015,2016A000235,Percent,units
2015,2015,Ontario,Males,50 to 64 years,Consultation with a health professional about emotional or mental health,12.5,,,percent,,v111450648,2015,2016A000235,Percent,units
2015,2015,Ontario,Males,50 to 64 years,"Positive mental health, flourishing",,1100000.0,,,,v111450651,2015,2016A000235,Number,units
2015,2015,Ontario,Males,50 to 64 years,"Positive mental health, flourishing",,,1186400.0,,,v111450652,2015,2016A000235,Number,units
2015,2015,Ontario,Males,50 to 64 years,"Positive mental health, flourishing",82.2,,,percent,,v111450653,2015,2016A000235,Percent,units
2015,2015,Ontario,Males,50 to 64 years,"Positive mental health, flourishing",79.1,,,percent,,v111450654,2015,2016A000235,Percent,units
2015,2015,Ontario,Males,50 to 64 years,"Positive mental health, flourishing",85.2,,,percent,,v111450655,2015,2016A000235,Percent,units
2015,2015,Ontario,Males,50 to 64 years,Suicidal thoughts (15 years and over),,97200.0,,,,v111450658,2015,2016A000235,Number,units
2015,2015,Ontario,Males,50 to 64 years,Suicidal thoughts (15 years and over),,,157500.0,,,v111450659,2015,2016A000235,Number,units
2015,2015,Ontario,Males,50 to 64 years,Suicidal thoughts (15 years and over),9.2,,,percent,,v111450660,2015,2016A000235,Percent,units
2015,2015,Ontario,Males,50 to 64 years,Suicidal thoughts (15 years and over),7.0,,,percent,,v111450661,2015,2016A000235,Percent,units
2015,2015,Ontario,Males,50 to 64 years,Suicidal thoughts (15 years and over),11.4,,,percent,,v111450662,2015,2016A000235,Percent,units
2015,2015,Ontario,Both sexes,65 years and over,Consultation with a health professional about emotional or mental health,,142600.0,,,,v111450686,2015,2016A000235,Number,units
2015,2015,Ontario,Both sexes,65 years and over,Consultation with a health professional about emotional or mental health,,,194100.0,,,v111450687,2015,2016A000235,Number,units
2015,2015,Ontario,Both sexes,65 years and over,Consultation with a health professional about emotional or mental health,9.0,,,percent,,v111450688,2015,2016A000235,Percent,units
2015,2015,Ontario,Both sexes,65 years and over,Consultation with a health professional about emotional or mental health,7.6,,,percent,,v111450689,2015,2016A000235,Percent,units
2015,2015,Ontario,Both sexes,65 years and over,Consultation with a health professional about emotional or mental health,10.3,,,percent,,v111450690,2015,2016A000235,Percent,units
2015,2015,Ontario,Both sexes,65 years and over,"Positive mental health, flourishing",,1473000.0,,,,v111450693,2015,2016A000235,Number,units
